13	10	KANAB 1A&B 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	222
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	96
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	19
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	337
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	4
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	3
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	8
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	222
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	96
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	22
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	340
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	3
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	3
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	0
13	10	KANAB 1A&B 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	6
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	LINDA M. LITTLE 	130008	REP 	232
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	LINDA M. LITTLE 	130008	REP 	103
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	LINDA M. LITTLE 	130008	REP 	26
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	LINDA M. LITTLE 	130008	REP 	0
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	LINDA M. LITTLE 	130008	REP 	361
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Write-in  	130009	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Write-in  	130009	NP 	2
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Write-in  	130009	NP 	1
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Write-in  	130009	NP 	0
13	10	KANAB 1A&B 	COUNTY ASSESSOR 	130007	NP 	Write-in  	130009	NP 	4
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	JIM SCARTH 	130011	REP 	205
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	JIM SCARTH 	130011	REP 	88
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	JIM SCARTH 	130011	REP 	20
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	JIM SCARTH 	130011	REP 	0
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	JIM SCARTH 	130011	REP 	313
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Write-in  	130012	NP 	25
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Write-in  	130012	NP 	15
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Write-in  	130012	NP 	3
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Write-in  	130012	NP 	0
13	10	KANAB 1A&B 	COUNTY ATTORNEY 	130010	NP 	Write-in  	130012	NP 	43
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	KARLA JOHNSON 	130014	REP 	234
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	KARLA JOHNSON 	130014	REP 	105
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	KARLA JOHNSON 	130014	REP 	30
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	KARLA JOHNSON 	130014	REP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	KARLA JOHNSON 	130014	REP 	369
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Write-in  	130015	NP 	2
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Write-in  	130015	NP 	2
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Write-in  	130015	NP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Write-in  	130015	NP 	0
13	10	KANAB 1A&B 	COUNTY CLERK/AUDITOR 	130013	NP 	Write-in  	130015	NP 	4
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	VERJEAN E. CARUSO 	130017	REP 	222
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	VERJEAN E. CARUSO 	130017	REP 	100
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	VERJEAN E. CARUSO 	130017	REP 	20
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	VERJEAN E. CARUSO 	130017	REP 	0
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	VERJEAN E. CARUSO 	130017	REP 	342
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Write-in  	130018	NP 	2
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Write-in  	130018	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Write-in  	130018	NP 	1
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Write-in  	130018	NP 	0
13	10	KANAB 1A&B 	COUNTY RECORDER 	130016	NP 	Write-in  	130018	NP 	4
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	LAMONT W. SMITH 	130020	REP 	235
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	LAMONT W. SMITH 	130020	REP 	102
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	LAMONT W. SMITH 	130020	REP 	20
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	LAMONT W. SMITH 	130020	REP 	0
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	LAMONT W. SMITH 	130020	REP 	357
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Write-in  	130021	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Write-in  	130021	NP 	1
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Write-in  	130021	NP 	2
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Write-in  	130021	NP 	0
13	10	KANAB 1A&B 	COUNTY SHERIFF 	130019	NP 	Write-in  	130021	NP 	4
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	GEORGIA BACA 	130023	REP 	226
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	GEORGIA BACA 	130023	REP 	91
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	GEORGIA BACA 	130023	REP 	19
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	GEORGIA BACA 	130023	REP 	0
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	GEORGIA BACA 	130023	REP 	336
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Write-in 	130024	NP 	4
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Write-in 	130024	NP 	3
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Write-in 	130024	NP 	2
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Write-in 	130024	NP 	0
13	10	KANAB 1A&B 	COUNTY TREASURER 	130022	NP 	Write-in 	130024	NP 	9
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	LORAL G. LINTON 	130026	NP 	210
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	LORAL G. LINTON 	130026	NP 	93
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	LORAL G. LINTON 	130026	NP 	18
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	LORAL G. LINTON 	130026	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	LORAL G. LINTON 	130026	NP 	321
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Write-in 	130027	NP 	3
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Write-in 	130027	NP 	1
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Write-in 	130027	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Write-in 	130027	NP 	0
13	10	KANAB 1A&B 	SCHOOL BOARD DISTRICT 4 	130025	NP 	Write-in 	130027	NP 	4
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Registered Voters 	 	NP 	0
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	Registered Voters 	 	NP 	617
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	YES 	302124	NP 	188
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	YES 	302124	NP 	74
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	YES 	302124	NP 	16
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	YES 	302124	NP 	0
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	YES 	302124	NP 	278
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	NO 	302121	NP 	33
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	NO 	302121	NP 	16
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	NO 	302121	NP 	9
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	NO 	302121	NP 	0
13	10	KANAB 1A&B 	APPEALS / THORNE 	302120	NP 	NO 	302121	NP 	58
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts for Race 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Number of Precincts Reporting 	 	NP 	1
13	10	KANAB 1A&B 	JUDGE OF THE DISTRICT COURT 	302740	NP 	Registered Voters 	 	NP 	0
