27	720	SG38 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	720	SG38 	County Commission Seat B 	270002	NP 	DENNY DRAKE 	271003	REP 	0
27	720	SG38 	County Commission Seat B 	270002	NP 	DENNY DRAKE 	271003	REP 	13
27	720	SG38 	County Commission Seat B 	270002	NP 	DENNY DRAKE 	271003	REP 	236
27	720	SG38 	County Commission Seat B 	270002	NP 	Write-in 20 	 	NP 	3
27	720	SG38 	County Commission Seat B 	270002	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Commission Seat B 	270002	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Commission Seat B 	270002	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Commission Seat B 	270002	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Commission Seat B 	270002	NP 	Write-in 20 	 	NP 	3
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	County Assessor 	270003	NP 	ARTHUR L. PARTRIDGE 	271005	REP 	185
27	720	SG38 	County Assessor 	270003	NP 	ARTHUR L. PARTRIDGE 	271005	REP 	30
27	720	SG38 	County Assessor 	270003	NP 	ARTHUR L. PARTRIDGE 	271005	REP 	11
27	720	SG38 	County Assessor 	270003	NP 	ARTHUR L. PARTRIDGE 	271005	REP 	0
27	720	SG38 	County Assessor 	270003	NP 	ARTHUR L. PARTRIDGE 	271005	REP 	13
27	720	SG38 	County Assessor 	270003	NP 	ARTHUR L. PARTRIDGE 	271005	REP 	239
27	720	SG38 	County Assessor 	270003	NP 	Write-in 20 	 	NP 	1
27	720	SG38 	County Assessor 	270003	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Assessor 	270003	NP 	Write-in 20 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Attorney 	270004	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	County Attorney 	270004	NP 	BROCK R. BELNAP 	271007	REP 	186
27	720	SG38 	County Attorney 	270004	NP 	BROCK R. BELNAP 	271007	REP 	31
27	720	SG38 	County Attorney 	270004	NP 	BROCK R. BELNAP 	271007	REP 	11
27	720	SG38 	County Attorney 	270004	NP 	BROCK R. BELNAP 	271007	REP 	0
27	720	SG38 	County Attorney 	270004	NP 	BROCK R. BELNAP 	271007	REP 	14
27	720	SG38 	County Attorney 	270004	NP 	BROCK R. BELNAP 	271007	REP 	242
27	720	SG38 	County Attorney 	270004	NP 	Write-in 20 	 	NP 	2
27	720	SG38 	County Attorney 	270004	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Attorney 	270004	NP 	Write-in 20 	 	NP 	2
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	County Clerk/Auditor 	270005	NP 	KIM M. HAFEN 	271009	REP 	188
27	720	SG38 	County Clerk/Auditor 	270005	NP 	KIM M. HAFEN 	271009	REP 	30
27	720	SG38 	County Clerk/Auditor 	270005	NP 	KIM M. HAFEN 	271009	REP 	11
27	720	SG38 	County Clerk/Auditor 	270005	NP 	KIM M. HAFEN 	271009	REP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	KIM M. HAFEN 	271009	REP 	14
27	720	SG38 	County Clerk/Auditor 	270005	NP 	KIM M. HAFEN 	271009	REP 	243
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Write-in 20 	 	NP 	1
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Clerk/Auditor 	270005	NP 	Write-in 20 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Recorder 	270006	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	County Recorder 	270006	NP 	RUSSELL SHIRTS 	271011	REP 	185
27	720	SG38 	County Recorder 	270006	NP 	RUSSELL SHIRTS 	271011	REP 	29
27	720	SG38 	County Recorder 	270006	NP 	RUSSELL SHIRTS 	271011	REP 	10
27	720	SG38 	County Recorder 	270006	NP 	RUSSELL SHIRTS 	271011	REP 	0
27	720	SG38 	County Recorder 	270006	NP 	RUSSELL SHIRTS 	271011	REP 	14
27	720	SG38 	County Recorder 	270006	NP 	RUSSELL SHIRTS 	271011	REP 	238
27	720	SG38 	County Recorder 	270006	NP 	Write-in 20 	 	NP 	2
27	720	SG38 	County Recorder 	270006	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Recorder 	270006	NP 	Write-in 20 	 	NP 	2
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	County Sheriff 	270007	NP 	CORY PULSIPHER 	271013	REP 	163
27	720	SG38 	County Sheriff 	270007	NP 	CORY PULSIPHER 	271013	REP 	25
27	720	SG38 	County Sheriff 	270007	NP 	CORY PULSIPHER 	271013	REP 	11
27	720	SG38 	County Sheriff 	270007	NP 	CORY PULSIPHER 	271013	REP 	0
27	720	SG38 	County Sheriff 	270007	NP 	CORY PULSIPHER 	271013	REP 	11
27	720	SG38 	County Sheriff 	270007	NP 	CORY PULSIPHER 	271013	REP 	210
27	720	SG38 	County Sheriff 	270007	NP 	KEVIN E. BROOKS 	271014	DEM 	51
27	720	SG38 	County Sheriff 	270007	NP 	KEVIN E. BROOKS 	271014	DEM 	6
27	720	SG38 	County Sheriff 	270007	NP 	KEVIN E. BROOKS 	271014	DEM 	4
27	720	SG38 	County Sheriff 	270007	NP 	KEVIN E. BROOKS 	271014	DEM 	0
27	720	SG38 	County Sheriff 	270007	NP 	KEVIN E. BROOKS 	271014	DEM 	4
27	720	SG38 	County Sheriff 	270007	NP 	KEVIN E. BROOKS 	271014	DEM 	65
27	720	SG38 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	1
27	720	SG38 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	184
27	720	SG38 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	30
27	720	SG38 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	11
27	720	SG38 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	0
27	720	SG38 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	13
27	720	SG38 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	238
27	720	SG38 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	2
27	720	SG38 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	720	SG38 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	2
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	Local School Board District 4 	270009	NP 	"CALVIN \CAL\"" DURFEY"" "	271017	NP 	99
27	720	SG38 	Local School Board District 4 	270009	NP 	"CALVIN \CAL\"" DURFEY"" "	271017	NP 	12
27	720	SG38 	Local School Board District 4 	270009	NP 	"CALVIN \CAL\"" DURFEY"" "	271017	NP 	5
27	720	SG38 	Local School Board District 4 	270009	NP 	"CALVIN \CAL\"" DURFEY"" "	271017	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	"CALVIN \CAL\"" DURFEY"" "	271017	NP 	3
27	720	SG38 	Local School Board District 4 	270009	NP 	"CALVIN \CAL\"" DURFEY"" "	271017	NP 	119
27	720	SG38 	Local School Board District 4 	270009	NP 	TRAVIS R. CHRISTIANS 	271018	NP 	82
27	720	SG38 	Local School Board District 4 	270009	NP 	TRAVIS R. CHRISTIANS 	271018	NP 	15
27	720	SG38 	Local School Board District 4 	270009	NP 	TRAVIS R. CHRISTIANS 	271018	NP 	6
27	720	SG38 	Local School Board District 4 	270009	NP 	TRAVIS R. CHRISTIANS 	271018	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	TRAVIS R. CHRISTIANS 	271018	NP 	9
27	720	SG38 	Local School Board District 4 	270009	NP 	TRAVIS R. CHRISTIANS 	271018	NP 	112
27	720	SG38 	Local School Board District 4 	270009	NP 	Write-in 30 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Write-in 30 	 	NP 	0
27	720	SG38 	Local School Board District 4 	270009	NP 	Write-in 30 	 	NP 	1
27	720	SG38 	Local School Board District 4 	270009	NP 	Write-in 30 	 	NP 	2
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	695
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	165
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	21
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	11
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	10
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	207
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	33
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	4
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	1
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	4
27	720	SG38 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	42
27	720	SG38 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	720	SG38 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
